origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
LGA,2013,12,29,0,46.94,24.08,40.35,250,9.20624,NA,0,1017.8,10,2013-12-29T05:00:00Z
LGA,2013,12,30,0,42.08,33.98,72.78,320,11.5078,NA,0,1005.9,10,2013-12-30T05:00:00Z

JFK,2013,1,1,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,1,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,1,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,1,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,1,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,1,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,1,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,1,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,1,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,1,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,1,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,1,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,1,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,1,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,1,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,1,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,1,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,1,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,1,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,1,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,1,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,1,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,1,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,1,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,1,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,1,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,1,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,1,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,1,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,1,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,1,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,1,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,1,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,1,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,1,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,1,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,1,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,1,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,1,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,22,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,2,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,2,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,2,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,2,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,2,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,2,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,2,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,2,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,2,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,2,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,2,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,2,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,2,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,2,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,2,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,2,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,2,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,2,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,2,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,2,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,2,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,2,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,2,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,2,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,2,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,2,22,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,2,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,3,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,3,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,3,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,3,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,3,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,3,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,3,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,3,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,3,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,3,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,3,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,3,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,3,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,3,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,3,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,3,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,3,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,3,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,3,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,3,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,3,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,3,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,3,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,3,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,3,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,22,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,4,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,4,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,4,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,4,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,4,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,4,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,4,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,4,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,4,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,4,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,4,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,4,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,4,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,4,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,4,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,4,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,4,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,4,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,4,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,4,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,4,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,4,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,4,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,4,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,4,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,22,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,5,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,5,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,5,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,5,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,5,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,5,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,5,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,5,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,5,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,5,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,5,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,5,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,5,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,5,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,5,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,5,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,5,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,5,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,5,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,5,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,5,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,5,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,5,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,5,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,5,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,23,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,6,6,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,6,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,6,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,6,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,6,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,6,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,6,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,6,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,6,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,6,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,6,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,6,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,6,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,6,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,6,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,6,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,6,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,6,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,6,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,6,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,6,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,6,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,6,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,6,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,6,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,6,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,23,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,7,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,7,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,7,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,7,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,7,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,7,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,7,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,7,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,7,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,7,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,7,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,7,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,7,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,7,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,7,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,7,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,7,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,7,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,7,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,7,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,7,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,7,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,7,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,7,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,7,22,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,8,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,8,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,8,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,8,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,8,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,8,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,8,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,8,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,8,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,8,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,8,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,8,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,8,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,8,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,8,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,8,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,8,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,8,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,8,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,8,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,8,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,8,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,8,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,8,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,8,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,23,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,9,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,9,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,9,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,9,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,9,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,9,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,9,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,9,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,9,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,9,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,9,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,9,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,9,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,9,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,9,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,9,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,9,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,9,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,9,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,9,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,9,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,9,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,9,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,9,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,9,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,23,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,5,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,5,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,5,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,6,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,6,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,6,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,7,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,7,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,7,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,8,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,8,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,8,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,9,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,9,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,9,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,10,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,10,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,10,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,11,23,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,11,5,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,11,5,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,11,5,0,0,0,0,0,NA,0,0,10,0
EWR,2013,1,11,6,0,0,0,0,0,NA,0,0,10,0
LGA,2013,1,11,6,0,0,0,0,0,NA,0,0,10,0
JFK,2013,1,11,6,0,0,0,0,0,NA,0,0,10,0
